unlabeled,labeled
oprk1 enst00000613482,32908
pola1,36639
otud5 enst00000376488,33803
bx276092.9 enst00000636797,5643
ccnq,7987
mecp2,27783
meox1 enst00000549132,27996
limd2 enst00000583211,25693
siglec15 enst00000546268,43561
znf714 enst00000620627,55939
gclc enst00000509541,18708
znf888,56208
lims2 enst00000409254,25713
pgap1 enst00000409188,35310
al022312.1,1843
selenbp1,42639
scamp3,42156
ier5,22134
sh2d5,43329
mrps25 enst00000444840,29226
dag1,12400
pf4,35223
adamts19 enst00000274487,1056
nlrp11,31441
cav2,7316
cep41 enst00000541543,9063
ywhaz,53998
mta3 enst00000406911,29474
zg16,54521
rangrf,39386
mtcl1 enst00000400050,29486
klk13 enst00000595547,24665
ndufa3 enst00000391762,30699
il36b enst00000327407,22689
otof,33767
app enst00000439274,3009
mgat3,28249
lrrc31 enst00000264676,26129
slmap enst00000449503,44996
adgrl3,1274
il31ra enst00000354961,22647
foxo3,17886
oprm1 enst00000522555,32925
ppp1r11 enst00000376758,37144
hmga1 enst00000374116,21313
pxt1 enst00000619547,38815
hmbox1 enst00000287701,21287
c8orf59,6457
gage10,18419
gpn2 enst00000374133,19697
znf382,55180
or2z1 enst00000324060,33215
med16 enst00000269814,27813
ac008397.1,376
ralgps1 enst00000394011,39332
zcchc13,54232
psmd10,38229
zmynd8 enst00000311275,54647
cfap298 enst00000382549,9208
pes1,35161
csta enst00000479204,11605
ttc21a,51526
bap1 enst00000296288,4709
sh3rf1,43387
wdr70,53501
adck2 enst00000476491,1116
esr1 enst00000443427,15797
trmt2b,51088
wapl,53310
eif4g2,14962
c14orf93 enst00000397382,5828
nkx2-8,31387
actr10,881
ryr3 enst00000389232,41853
tmco5a,49252
srp14 enst00000558720,46368
mpi enst00000563786,28861
mycbpap,29851
pnpla1 enst00000312917,36561
mapk10 enst00000641050,27110
nsg1 enst00000504171,32225
tcta,48322
znf354c,55165
amacr enst00000382068,2138
mef2c enst00000627659,27909
hist1h3e,21147
rnf170,40810
pip4p2,35847
trpm3 enst00000361823,51178
cfh,9287
btf3l4 enst00000489308,5566
lrrc42,26170
nkx6-2,31393
arhgap12 enst00000375250,3158
aamdc enst00000527134,41
lrrk2,26262
hirip3,21101
cyb5d1,12103
neurod2,31023
c17orf47,5895
satb2 enst00000428695,42099
rae1 enst00000527947,39280
rtel1 enst00000508582,41676
arfgap1 enst00000370275,3108
atf4 enst00000404241,3978
spin3 enst00000638289,46108
cacna1b enst00000277549,6622
nek6 enst00000320246,30943
il6 enst00000407492,22725
rabgef1 enst00000284957,39155
cyp3a43 enst00000354829,12269
fndc5 enst00000640867,17765
or5d14,33424
rpl21,41156
l3hypdh enst00000487285,25074
synj2bp-cox16,47488
amdhd2 enst00000293971,2158
dcun1d3,12707
pdxdc1 enst00000563679,35058
miox enst00000395733,28448
litaf enst00000571459,25792
rab37 enst00000528438,39038
cilp2 enst00000586018,9738
klf7 enst00000423015,24537
cbfa2t2 enst00000375279,7332
tomm34,50316
paip2,34053
mast2,27361
egr2 enst00000439032,14776
mrps16 enst00000372940,29205
ghr enst00000612382,18956
dbndd1,12509
ttc14 enst00000412756,51521
lyar,26504
pcdhgb2,34625
yeats2,53903
apeh,2873
smad5 enst00000545620,45032
trio,51015
irx4 enst00000505790,23215
rabgef1 enst00000437078,39156
maged2,26776
cdy1b,8816
casp9 enst00000375890,7260
pld5,36167
hk1 enst00000360289,21206
dyrk1a enst00000646548,14383
rps25,41421
isca2,23226
tmem251 enst00000283534,49691
tp53bp1,50402
fam192a enst00000564108,16514
taf1c enst00000341690,47701
znf286a enst00000421016,55036
coro6 enst00000388767,10891
tspo enst00000337554,51448
clrn1,10175
ttc14,51519
dync1li1 enst00000432458,14345
tmem116,49326
gkn2,19098
slc4a1ap enst00000326019,44645
sp100 enst00000409824,45763
clk4 enst00000611575,10101
tlr6 enst00000381950,49131
znrd1 enst00000376785,56239
phf20l1 enst00000395390,35474
dusp27 enst00000271385,14278
tmem206 enst00000261455,49575
cd44,8261
kcnk7,23898
shank2,43407
camkk2 enst00000412367,6967
alg11 enst00000523764,2028
fam228b enst00000611127,16625
lrrc37b,26150
lce3e,25298
ackr1 enst00000537147,683
sphar,46068
glyatl2 enst00000532258,19241
klc2 enst00000394067,24495
pphln1,37021
mrpl42 enst00000552217,29124
ube3a enst00000638011,52156
pemt,35137
tlk2 enst00000343388,49097
zeb2 enst00000558170,54341
slc3a1 enst00000409740,44553
fndc3a enst00000492622,17756
cib4,9717
alkal2 enst00000405290,2069
lto1,26425
camkk2 enst00000545538,6970
abcc9 enst00000326684,179
pbx1 enst00000559240,34414
vamp4 enst00000367740,52862
rtl1,41687
snupn enst00000308588,45522
furin enst00000268171,18118
tk2 enst00000545043,49042
ca7,6551
bean1 enst00000622872,5013
cdh13 enst00000565636,8536
hdac5 enst00000586802,20771
meis3 enst00000441740,27966
pik3c2g enst00000266497,35756
dact1,12386
sptlc2,46294
dis3l,13368
rnf222,40870
upk1a enst00000222275,52497
myh14 enst00000601313,29896
gcc2,18679
cacnb4 enst00000636380,6762
hpx enst00000615166,21688
pate4,34298
tctn3 enst00000371209,48340
ank3,2351
idh3g enst00000427365,22109
lmod1,25888
syt14 enst00000367019,47539
atf3 enst00000613104,3974
trim11 enst00000366699,50826
cd9 enst00000009180,8382
rbm26 enst00000438724,39738
spata5l1,45950
pif1 enst00000268043,35642
myo9a enst00000564571,30061
nkiras2 enst00000393880,31359
snorc,45432
tbx4,48089
znf211,54860
fn1 enst00000432072,17734
adgrg7,1258
tmem178b,49496
asb10,3748
ac092647.5,482
entpd8,15375
col4a6 enst00000334504,10676
clca2,9849
ddah1 enst00000426972,12726
pdss1,35049
syt3 enst00000593901,47556
nr6a1 enst00000344523,32041
gckr,18706
pparg enst00000643197,36958
rad23b,39232
nr1i3 enst00000511748,31973
tnnt2 enst00000509001,50210
dap3 enst00000343043,12425
cfhr2,9292
esrrg enst00000359162,15825
col13a1 enst00000522165,10608
samd8,42012
api5 enst00000378852,2888
mtnr1b,29600
cdkn3 enst00000611205,8778
mapk3 enst00000484663,27195
gas7 enst00000583882,18591
tmem256,49706
znhit3 enst00000619730,56232
sphk1,46069
smox,45298
xrn1 enst00000392981,53858
pdlim7 enst00000355572,35019
sybu enst00000532779,47375
ly96,26502
samd11 enst00000616016,41973
c10orf82,5671
limk1 enst00000538333,25699
fbxl18 enst00000620087,16989
aass,63
tnfrsf21,50093
mapk10 enst00000641391,27132
grid2 enst00000510992,20033
moxd1 enst00000392401,28826
eif3b enst00000397011,14879
nudt1 enst00000343985,32397
ac187653.1,563
chmp7 enst00000313219,9535
dusp13 enst00000491677,14243
smco2 enst00000298876,45156
larp4,25204
nr1h4 enst00000548884,31948
reep1 enst00000535845,40023
tpte2,50626
arrb2 enst00000269260,3650
krtap17-1,24940
cyth2 enst00000620214,12343
znf83 enst00000545872,56146
znf773,56031
dars,12447
stau1 enst00000347458,46817
spo11 enst00000345868,46166
pcdh10 enst00000618019,34478
ddx4,12867
mpig6b enst00000375810,28868
ces1 enst00000422046,9171
c1orf43 enst00000368516,6065
ica1 enst00000401396,22046
or2a25 enst00000408898,33093
ifitm2 enst00000533141,22191
kat5 enst00000352980,23634
dyrk4 enst00000543431,14400
pdzrn4 enst00000539469,35102
hm13,21282
tom1 enst00000449058,50296
timp4,48981
kiaa1257 enst00000515659,24264
arpp21,3631
bap1,4708
trim2 enst00000437508,50849
megf10 enst00000503335,27926
hebp2 enst00000367697,20854
chmp4c,9530
inip enst00000374234,22867
lingo2 enst00000308675,25751
prkx,37710
ahcyl1 enst00000359172,1592
rgs8 enst00000367556,40352
pum1 enst00000373747,38741
ddx55 enst00000538744,12901
troap enst00000548311,51124
otogl,33775
il23r,22623
rapgef4,39438
bin1 enst00000351659,5133
tfpt enst00000391757,48655
napa,30312
znf816 enst00000438970,56125
trpm2 enst00000621064,51173
sez6l enst00000403121,43115
aff1 enst00000307808,1430
tet2 enst00000413648,48510
c5orf67,6363
ago2,1527
maged4 enst00000375626,26785
asb9 enst00000546332,3794
trim6 enst00000506134,50962
rnase1 enst00000555698,40637
serping1 enst00000403558,43025
cttn enst00000346329,11893
trim64,50974
dusp16,14255
psmd4 enst00000368884,38248
pbx1 enst00000627490,34417
tmem269,49731
pgap2 enst00000465307,35323
haus2 enst00000568846,20646
zg16b enst00000572863,54523
ptbp1 enst00000635647,38335
fxyd5 enst00000392219,18199
nudt22,32430
vps41,53171
smim22 enst00000589721,45226
tmem102 enst00000396568,49288
pabpn1l enst00000411789,33975
tmem95 enst00000576060,49887
eif5a enst00000572815,14983
p2rx5 enst00000552276,33888
slc47a1 enst00000436810,44615
ddx6 enst00000617381,12911
dtx4,14208
pold4,36656
sox5 enst00000546136,45746
cyld,12171
zswim7 enst00000486655,56366
ccdc144a,7527
c17orf50 enst00000603305,5902
raver1,39615
lair1 enst00000474878,25108
col3a1 enst00000317840,10652
prepl enst00000409411,37544
pcyt1a enst00000431016,34764
fbxw7 enst00000393956,17122
klhl2 enst00000506761,24588
ugt3a2,52368
pnrc1 enst00000354922,36591
znf493 enst00000596302,55412
acsm2a,813
ap1g1 enst00000569748,2730
r3hdm2,38920
sspn,46515
tpgs2 enst00000589049,50506
ceacam8,8865
zc3h8,54210
sf3b1 enst00000409915,43135
eif2b4,14860
reg3a enst00000305165,40041
hdhd5 enst00000399852,20829
ttll12 enst00000494035,51640
gnb4 enst00000468623,19365
ece2,14491
rpl35a,41238
irx5,23218
shisa5 enst00000426002,43456
epb41l2 enst00000527659,15429
psmg4 enst00000380305,38295
itpr3,23413
hdac9 enst00000428307,20802
dnah11,13644
col26a1 enst00000613501,10646
rab11fip1 enst00000524118,38941
cask enst00000378166,7187
tsnax,51370
ate1 enst00000369043,3957
diablo enst00000353548,13280
pou5f2,36926
dnah14 enst00000439375,13656
zmynd11 enst00000381604,54629
cyp2c8 enst00000628935,12241
btbd9 enst00000419706,5550
ndufb2 enst00000472695,30753
upp1 enst00000395564,52511
vps37a enst00000521829,53164
ptrh1 enst00000423807,38706
nutm2g,32573
psmb5,38191
npipa3 enst00000526520,31800
spns3,46164
sept9 enst00000427674,42859
ushbp1,52598
elspbp1 enst00000619003,15180
ankrd36 enst00000461153,2481
snrpb2,45459
pcmtd2,34705
ppef2 enst00000621010,36990
dab2,12370
ttc33,51567
vnn1,53068
grb10 enst00000644879,19968
ptpa enst00000432124,38518
kazn,23667
mln,28566
pcdhgb3,34627
cxcl6 enst00000515050,12015
hyal3 enst00000359051,21990
agap1 enst00000409538,1461
rnaseh1,40667
thumpd2,48877
rspo4 enst00000400634,41649
abhd14b enst00000525795,233
dapp1 enst00000296414,12446
tenm2 enst00000518659,48453
kiaa2026,24307
cfap47 enst00000313548,9235
inpp5a,22905
nell1 enst00000325319,30966
s100a1 enst00000368698,41859
drap1 enst00000527119,14060
map3k12 enst00000267079,26961
akap11,1727
rpap1,41054
adal enst00000428046,964
sarm1,42068
abi3,283
dbp enst00000601104,12531
znf880 enst00000600321,56206
ssc5d enst00000587166,46500
rab6d,39113
commd7 enst00000446419,10757
hsd3b2,21800
nr1h2 enst00000598168,31933
atp1a2 enst00000392233,4121
mical2 enst00000537344,28339
arhgap6 enst00000303025,3262
hsfy1,21820
tjp1 enst00000545208,49019
or6k6 enst00000641861,33505
ehd4,14793
pigb enst00000539642,35652
uap1,51946
camsap2,6989
p2ry2,33900
itga11,23289
scamp5 enst00000562212,42163
cmc2 enst00000564174,10240
pitpnm3,35887
vamp2,52855
ac005697.1,363
kif18b,24336
grp,20137
bsg enst00000614867,5498
med16 enst00000312090,27814
ankrd24 enst00000318934,2454
tsen34 enst00000396388,51323
eps8l1 enst00000586329,15585
greb1 enst00000389825,19986
huwe1 enst00000262854,21971
pcsk5,34740
dnm1 enst00000341179,13820
olfml2a enst00000288815,32835
klc2 enst00000394066,24494
plekhb1 enst00000227214,36212
cd63,8313
nr1h4 enst00000549996,31949
rab20,38976
morn4,28794
glyatl2,19240
ppp1r32 enst00000538185,37216
pphln1 enst00000613154,37032
gpc5 enst00000618596,19644
gpr132 enst00000392585,19719
nectin1 enst00000340882,30856
dnase1l2 enst00000613572,13805
or4d1 enst00000268912,33245
strada enst00000640397,47029
znf222 enst00000587846,54889
fosb enst00000443841,17813
med25 enst00000617849,27852
clk1 enst00000409769,10092
pdia6 enst00000272227,34969
tmprss6 enst00000346753,49970
ctnnb1 enst00000396183,11757
dnaaf5 enst00000403952,13638
fam135b,16348
spop,46195
cndp1 enst00000582365,10323
ube2g1 enst00000572484,52079
trap1 enst00000538171,50705
adora1 enst00000640524,1353
colca2 enst00000398035,10713
drd2 enst00000538967,14074
ctnnd1 enst00000532463,11828
fads2 enst00000521849,16179
c12orf49 enst00000548356,5764
cs,11401
vipas39 enst00000448935,53027
fgf7 enst00000560270,17395
nip7 enst00000254941,31292
stat5a enst00000588868,46802
kcnj16 enst00000589377,23857
nploc4 enst00000374747,31842
ermn enst00000410096,15739
fsip2 enst00000611759,18060
rab1a enst00000409892,38973
ncoa6 enst00000359003,30580
adrm1 enst00000620230,1391
mtg2,29532
ac079341.3,466
tmem144,49398
mef2c enst00000514028,27905
lst1,26365
impdh1 enst00000496200,22818
c6orf136 enst00000376471,6375
tpd52l1 enst00000528193,50485
pros1,37792
tecta,48414
psma6 enst00000553809,38171
sec23a enst00000545328,42562
fancm enst00000542564,16849
l3hypdh,25073
ac106782.1,519
siah1 enst00000394725,43533
gpatch8,19624
dgki,13142
nxph1,32615
mrps28,29234
ndufb2 enst00000482954,30756
fez1,17307
tmtc1 enst00000256062,49993
rap1b enst00000540209,39399
nap1l1 enst00000544816,30300
anks1b,2559
itgbl1 enst00000545560,23363
slc7a8 enst00000529705,44839
pcyt2 enst00000331285,34769
dtna enst00000556414,14166
capn13,7045
zap70,54036
spo11 enst00000371260,46167
clip1,10073
blk enst00000645242,5179
lonrf1 enst00000533751,25923
stmn2,46944
hdx,20834
mettl15 enst00000403099,28050
wt1 enst00000452863,53726
ankrd13d enst00000515828,2426
eps8 enst00000645775,15576
ndrg2 enst00000554143,30656
hnrnpc enst00000557201,21448
arel1,3095
kiaa0556,24211
llgl2 enst00000375227,25809
fhod3 enst00000591635,17513
glt6d1,19211
cd79a,8342
dnah7 enst00000409063,13668
src,46320
nfatc2 enst00000609507,31078
ndufc1 enst00000505036,30781
rnf4 enst00000511859,40910
nfkb1 enst00000394820,31171
ivns1abp,23448
parpbp enst00000327680,34272
rnase9,40656
nox5 enst00000260364,31727
tp53tg3b enst00000569741,50428
apoc2 enst00000585786,2955
hnrnpa3,21423
lrrc8a,26226
tnfrsf10a,50056
arhgef9,3366
zcchc12,54231
eloc enst00000518127,15112
cxorf40a enst00000428236,12040
mospd1 enst00000370777,28805
pxk enst00000484288,38802
atxn7 enst00000487717,4438
pcdhga4 enst00000612927,34612
tmem174,49476
tulp4 enst00000367094,51780
saysd1,42116
pxdnl,38795
znf107,54673
gcnt1 enst00000444201,18721
man1c1 enst00000611903,26879
aurkaip1,4461
camta1 enst00000476864,6997
acsl5 enst00000433418,801
fgfr2 enst00000346997,17425
gria1 enst00000340592,20009
hmgcr enst00000511206,21345
nr2f1,31997
tspan13,51383
hgf enst00000465234,20994
vav2 enst00000406606,52905
brox,5454
htr2a,21921
tmtc2,49996
loxl3,25942
sftpb enst00000393822,43180
eya2,16074
arl8a enst00000614750,3502
samd11,41972
crem enst00000463314,11243
kcnma1 enst00000639090,23926
cyb5r2 enst00000299498,12111
lrrc32,26131
cct2,8049
pds5b,35048
baz1a,4738
cluap1,10211
crhr1 enst00000352855,11263
tmem92,49880
igflr1 enst00000588992,22355
lnpk enst00000272748,25910
sh3bp4 enst00000344528,43351
adamts1,1035
rxfp1 enst00000343542,41829
nwd2,32585
c4orf19 enst00000508175,6309
spink2 enst00000618802,46128
gpd2 enst00000409674,19653
c19orf47,5968
cacna1a enst00000635895,6611
h3f3b,20535
dna2 enst00000399180,13624
tex12,48522
pus3,38760
ric3 enst00000419822,40479
pfkm enst00000551339,35269
st7 enst00000323984,46686
cux1 enst00000393824,11959
vps13b enst00000441350,53109
slc9a7,44891
rgs13,40291
usp48 enst00000400301,52760
ltv1,26431
spag6 enst00000376603,45843
cpm,11039
cnmd enst00000448904,10382
lcp1 enst00000323076,25342
esr2,15800
fto enst00000636491,18096
mon1b,28757
marf1 enst00000551742,27307
tmc5,49212
eef2k,14641
wdr81 enst00000419248,53525
thra enst00000450525,48842
wsb2 enst00000315436,53712
elavl4 enst00000371824,15021
rbm24 enst00000318204,39730
ywhaz enst00000522819,54009
tmem213,49589
znf775,56037
wdr86 enst00000621812,53535
tbc1d31 enst00000521676,47958
slc45a4 enst00000519067,44607
unc5d enst00000416672,52460
or1n2,33078
kcnd3,23751
rcsd1,39967
cd55,8289
fbxo3 enst00000531080,17053
nrxn2 enst00000301894,32184
nfyb enst00000551727,31214
pthlh,38444
or4n5 enst00000333629,33296
srsf5,46453
bcl2a1,4876
hoxc9,21606
snx20 enst00000610485,45580
prkcb enst00000303531,37648
wscd1 enst00000317744,53716
gadd45b,18409
ttc27,51548
txndc5,51852
zbtb22 enst00000418724,54098
pfdn6 enst00000374610,35240
ube2d3 enst00000394801,52047
c1orf185,6042
dhcr24,13174
il18bp enst00000260049,22549
or6c74,33493
mrpl51 enst00000543164,29155
bloc1s6 enst00000568816,5210
pias1,35610
stra6 enst00000323940,47000
znf688 enst00000563707,55868
scnn1b enst00000568085,42352
stat5a enst00000590949,46803
actr3b,891
strada,47010
myo7b enst00000409090,30056
ikzf1 enst00000331340,22433
fto enst00000636218,18095
tubd1 enst00000394239,51747
ubxn6 enst00000394765,52256
hsd11b1l enst00000581893,21758
ngef,31228
ubxn2a enst00000404924,52251
ankrd36b,2485
rtcb,41672
tada3 enst00000440161,47682
ckm,9811
myt1 enst00000536311,30118
tp53bp2 enst00000391878,50407
gon4l enst00000271883,19527
rcc1 enst00000373832,39931
samd11 enst00000618323,41977
fgf9,17402
patl2 enst00000560780,34310
kiaa1324 enst00000529753,24267
il6r enst00000622330,22728
sesn2,43049
znf683 enst00000349618,55860
cyp4a11 enst00000371905,12284
or4d5,33250
rasgrp2 enst00000377486,39549
fkbp4,17585
pfkm enst00000629846,35271
mrpl51 enst00000537701,29153
cyp1a1 enst00000567032,12199
rnps1,40967
itgad,23311
carmil2 enst00000545661,7159
ranbp10 enst00000630626,39369
clec10a,9954
or1d5,33055
ccl4l2,7869
ube2a enst00000630695,52025
ndufb11 enst00000377811,30746
stmn4 enst00000522908,46953
tnfrsf10d,50061
ksr1,25024
ac004223.3,353
olfm2 enst00000590841,32826
atp8b3,4362
ac010422.5,401
lims3 enst00000487150,25723
rab11fip2,38942
alkbh2 enst00000440112,2074
atxn3 enst00000503767,4426
fmn1 enst00000320930,17685
atp6v0c enst00000564973,4289
tbr1,48066
eno3 enst00000519584,15308
nbr1 enst00000589872,30478
znf397,55215
numbl,32484
mall enst00000427178,26852
ndufs1 enst00000432169,30796
mrap enst00000339944,28959
ggt5 enst00000263112,18921
matr3 enst00000502929,27402
prr3,37903
stx1a enst00000395155,47083
gnb2 enst00000424361,19359
b9d1,4600
cd1e enst00000368165,8130
nol7,31617
dnah8 enst00000359357,13671
ctsf,11875
scg3 enst00000542355,42214
